,name,path,variable,size,seed,lr,iter,constrain,dist_weight,ale_l2,ale_l1,ale_max_diff,ale_rho,pd_l2,pd_l1,pd_max_diff,pd_rho
0,heart,results_final/heart/age_128_3_gradient_0.1_50_0.2/,age,128,3,0.1,50,False,0.2,0.018048196418356123,0.018048196418356123,0.02850086927026283,-0.39921976592977887,0.021938737,0.021938737,0.02849394,-0.9272727272727272
0,heart,results_final/heart/age_128_3_gradient_0.1_50_0.5/,age,128,3,0.1,50,False,0.5,0.01924309116970619,0.01924309116970619,0.02765173905566895,-0.30039011703511054,0.018088542,0.018088542,0.022769034,-0.8792207792207792
0,heart,results_final/heart/age_32_4_gradient_0.1_50_0.2/,age,32,4,0.1,50,False,0.2,0.014023085751536284,0.014023085751536284,0.0286991773287041,-0.3016905071521457,0.013770827,0.013770827,0.026270688,-0.47402597402597396
0,heart,results_final/heart/age_32_4_gradient_0.1_50_0.5/,age,32,4,0.1,50,False,0.5,0.009888877210367566,0.009888877210367566,0.019601553963968642,0.3029908972691807,0.00793197,0.00793197,0.015858352,0.6987012987012987
0,heart,results_final/heart/age_64_4_gradient_0.1_50_0.2/,age,64,4,0.1,50,False,0.2,0.0025692225020711493,0.0025692225020711493,0.009940278485194399,0.8751625487646292,0.0031141753,0.0031141753,0.0062010884,-0.6454545454545455
0,heart,results_final/heart/age_64_4_gradient_0.1_50_0.5/,age,64,4,0.1,50,False,0.5,0.003152857639354548,0.003152857639354548,0.007392418350656518,0.9440832249674903,0.0042149313,0.0042149313,0.007144928,-0.8532467532467533
0,heart,results_final/heart/age_128_4_gradient_0.1_50_0.2/,age,128,4,0.1,50,False,0.2,0.01628559495168696,0.01628559495168696,0.03949806056246152,-0.15474642392717813,0.02004257,0.02004257,0.037982643,-0.7441558441558441
0,heart,results_final/heart/age_128_4_gradient_0.1_50_0.5/,age,128,4,0.1,50,False,0.5,0.01907965365744228,0.01907965365744228,0.037438615413070406,-0.09752925877763327,0.015401471,0.015401471,0.025780737,-0.11038961038961038
0,heart,results_final/heart/age_32_5_gradient_0.1_50_0.2/,age,32,5,0.1,50,False,0.2,0.017190122270394858,0.017190122270394858,0.035810998807389145,0.3563068920676203,0.017623506,0.017623506,0.03240943,0.3948051948051948
0,heart,results_final/heart/age_32_5_gradient_0.1_50_0.5/,age,32,5,0.1,50,False,0.5,0.009059617302731974,0.009059617302731974,0.01839827893161012,0.8829648894668399,0.009523543,0.009523543,0.017397165,0.9207792207792208
0,heart,results_final/heart/age_64_5_gradient_0.1_50_0.2/,age,64,5,0.1,50,False,0.2,0.0038003624982034636,0.0038003624982034636,0.010139887978520213,0.5604681404421326,0.0041042906,0.0041042906,0.008092046,0.11298701298701298
0,heart,results_final/heart/age_64_5_gradient_0.1_50_0.5/,age,64,5,0.1,50,False,0.5,0.0022549539856821965,0.0022549539856821965,0.006105695103985929,0.8530559167750326,0.0026919018,0.0026919018,0.005333662,0.8636363636363636
0,heart,results_final/heart/age_128_5_gradient_0.1_50_0.2/,age,128,5,0.1,50,False,0.2,0.011280919192799492,0.011280919192799492,0.0237800149806569,-0.34200260078023403,0.013698382,0.013698382,0.029451787,-0.7363636363636364
0,heart,results_final/heart/age_128_5_gradient_0.1_50_0.5/,age,128,5,0.1,50,False,0.5,0.01144076842068942,0.01144076842068942,0.022303629815609936,-0.28348504551365405,0.010830224,0.010830224,0.021993816,-0.5909090909090908
0,heart,results_final/heart/age_32_0_gradient_0.1_50_5.0/,age,32,0,0.1,50,False,5.0,0.0022576651148749865,0.0022576651148749865,0.005751496651253185,0.9882964889466839,0.0030254296,0.0030254296,0.005211413,0.9922077922077923
0,heart,results_final/heart/age_32_0_gradient_0.1_50_10.0/,age,32,0,0.1,50,False,10.0,0.0022096571275795128,0.0022096571275795128,0.004838289765328595,0.9856957087126136,0.001505724,0.001505724,0.0025225878,0.9987012987012988
0,heart,results_final/heart/age_64_0_gradient_0.1_50_5.0/,age,64,0,0.1,50,False,5.0,0.0017733357404655188,0.0017733357404655188,0.004709642411949514,0.9557867360208062,0.0008397869,0.0008397869,0.0015711188,0.9948051948051948
0,heart,results_final/heart/age_64_0_gradient_0.1_50_10.0/,age,64,0,0.1,50,False,10.0,0.0015638070007869826,0.0015638070007869826,0.003863152986521509,0.9713914174252274,0.00046047993,0.00046047993,0.001074791,0.9987012987012988
0,heart,results_final/heart/age_128_0_gradient_0.1_50_5.0/,age,128,0,0.1,50,False,5.0,0.0025133393907040063,0.0025133393907040063,0.005778931531883205,0.7919375812743823,0.00676836,0.00676836,0.010490656,0.9324675324675323
0,heart,results_final/heart/age_128_0_gradient_0.1_50_10.0/,age,128,0,0.1,50,False,10.0,0.002144040663671591,0.002144040663671591,0.004315471313608558,0.847854356306892,0.0049735764,0.0049735764,0.008627176,0.9571428571428571
0,heart,results_final/heart/age_32_1_gradient_0.1_50_5.0/,age,32,1,0.1,50,False,5.0,0.0008684057274442451,0.0008684057274442451,0.002291253639409619,0.9934980494148243,0.0015450688,0.0015450688,0.0036879182,0.9883116883116884
0,heart,results_final/heart/age_32_1_gradient_0.1_50_10.0/,age,32,1,0.1,50,False,10.0,0.0010244849392212496,0.0010244849392212496,0.0024536902690161996,0.9960988296488947,0.0010626486,0.0010626486,0.0029646754,0.9935064935064933
0,heart,results_final/heart/age_64_1_gradient_0.1_50_5.0/,age,64,1,0.1,50,False,5.0,0.004448341413822937,0.004448341413822937,0.008635646910745497,0.9453836150845252,0.0063184956,0.0063184956,0.010915458,0.9467532467532468
0,heart,results_final/heart/age_64_1_gradient_0.1_50_10.0/,age,64,1,0.1,50,False,10.0,0.0035637888194390644,0.0035637888194390644,0.008847664481153615,0.9570871261378413,0.0043996656,0.0043996656,0.008379042,0.9779220779220777
0,heart,results_final/heart/age_128_1_gradient_0.1_50_5.0/,age,128,1,0.1,50,False,5.0,0.003587584254618364,0.003587584254618364,0.007835825134051528,0.706111833550065,0.0035076567,0.0035076567,0.0073512197,0.9805194805194805
0,heart,results_final/heart/age_128_1_gradient_0.1_50_10.0/,age,128,1,0.1,50,False,10.0,0.002809824818266679,0.002809824818266679,0.005015279973993179,0.8972691807542261,0.0031999208,0.0031999208,0.005172789,0.9766233766233766
0,heart,results_final/heart/age_32_2_gradient_0.1_50_5.0/,age,32,2,0.1,50,False,5.0,0.0027977342906957033,0.0027977342906957033,0.005216127977165738,0.964889466840052,0.0016647208,0.0016647208,0.002814889,0.9987012987012988
0,heart,results_final/heart/age_32_2_gradient_0.1_50_10.0/,age,32,2,0.1,50,False,10.0,0.0013327147665264422,0.0013327147665264422,0.0029439239483499795,0.977893368010403,0.000460707,0.000460707,0.0009390712,0.9987012987012988
0,heart,results_final/heart/age_64_2_gradient_0.1_50_5.0/,age,64,2,0.1,50,False,5.0,0.0024705304572470986,0.0024705304572470986,0.008023219639361243,0.9856957087126136,0.0022127032,0.0022127032,0.0043922663,0.996103896103896
0,heart,results_final/heart/age_64_2_gradient_0.1_50_10.0/,age,64,2,0.1,50,False,10.0,0.00226281646251911,0.00226281646251911,0.0077791296810469715,0.9843953185955786,0.0027744174,0.0027744174,0.0043851137,0.9987012987012988
0,heart,results_final/heart/age_128_2_gradient_0.1_50_5.0/,age,128,2,0.1,50,False,5.0,0.001888107087250535,0.001888107087250535,0.004052634120348671,0.6996098829648895,0.0016885968,0.0016885968,0.0031576157,0.9597402597402598
0,heart,results_final/heart/age_128_2_gradient_0.1_50_10.0/,age,128,2,0.1,50,False,10.0,0.0022745594072844807,0.0022745594072844807,0.005894310231582146,0.6736020806241872,0.001754826,0.001754826,0.0044444203,0.9051948051948051
0,heart,results_final/heart/age_32_3_gradient_0.1_50_5.0/,age,32,3,0.1,50,False,5.0,0.0038705823403064835,0.0038705823403064835,0.008587275864296353,0.6267880364109233,0.002656122,0.002656122,0.0043317676,1.0
0,heart,results_final/heart/age_32_3_gradient_0.1_50_10.0/,age,32,3,0.1,50,False,10.0,0.002571574652303514,0.002571574652303514,0.0060778194816185314,0.8088426527958388,0.0016064871,0.0016064871,0.0031738877,1.0
0,heart,results_final/heart/age_64_3_gradient_0.1_50_5.0/,age,64,3,0.1,50,False,5.0,0.0035154484061660964,0.0035154484061660964,0.009379320192655697,0.9115734720416125,0.0034549634,0.0034549634,0.0061232448,0.9857142857142858
0,heart,results_final/heart/age_64_3_gradient_0.1_50_10.0/,age,64,3,0.1,50,False,10.0,0.0012608852360636593,0.0012608852360636593,0.0044099153575504965,0.9726918075422626,0.0025825643,0.0025825643,0.004932821,0.9922077922077923
0,heart,results_final/heart/age_128_3_gradient_0.1_50_5.0/,age,128,3,0.1,50,False,5.0,0.010450733637953333,0.010450733637953333,0.017054204392584947,-0.2990897269180754,0.008899112,0.008899112,0.01409477,0.9688311688311689
0,heart,results_final/heart/age_128_3_gradient_0.1_50_10.0/,age,128,3,0.1,50,False,10.0,0.0048476398311652815,0.0048476398311652815,0.009920574201735007,0.33420026007802345,0.00550177,0.00550177,0.010497212,0.9779220779220777
0,heart,results_final/heart/age_32_4_gradient_0.1_50_5.0/,age,32,4,0.1,50,False,5.0,0.0030797544798929917,0.0030797544798929917,0.00794759294936946,0.9531859557867358,0.0021443197,0.0021443197,0.0040692687,0.9844155844155844
0,heart,results_final/heart/age_32_4_gradient_0.1_50_10.0/,age,32,4,0.1,50,False,10.0,0.0015134220185178233,0.0015134220185178233,0.004426160567942008,0.9882964889466839,0.00092378684,0.00092378684,0.0020131469,0.9948051948051948
0,heart,results_final/heart/age_64_4_gradient_0.1_50_5.0/,age,64,4,0.1,50,False,5.0,0.002358598549665019,0.002358598549665019,0.005682344813065423,0.9505851755526658,0.0018375175,0.0018375175,0.0025731921,0.5948051948051949
0,heart,results_final/heart/age_64_4_gradient_0.1_50_10.0/,age,64,4,0.1,50,False,10.0,0.0018964878359277364,0.0018964878359277364,0.004886373304245219,0.9622886866059817,0.0012998467,0.0012998467,0.0023677945,0.7584415584415585
0,heart,results_final/heart/age_128_4_gradient_0.1_50_5.0/,age,128,4,0.1,50,False,5.0,0.00754537201783061,0.00754537201783061,0.016215786189764755,-0.05461638491547464,0.008434398,0.008434398,0.012979984,0.9194805194805193
0,heart,results_final/heart/age_128_4_gradient_0.1_50_10.0/,age,128,4,0.1,50,False,10.0,0.0072704886016320015,0.0072704886016320015,0.015408759139637856,0.035110533159947985,0.0066500762,0.0066500762,0.010103583,0.9584415584415583
0,heart,results_final/heart/age_32_5_gradient_0.1_50_5.0/,age,32,5,0.1,50,False,5.0,0.0019984436037239995,0.0019984436037239995,0.004129971064057193,0.976592977893368,0.0028413306,0.0028413306,0.004803121,0.996103896103896
0,heart,results_final/heart/age_32_5_gradient_0.1_50_10.0/,age,32,5,0.1,50,False,10.0,0.0009138377874094543,0.0009138377874094543,0.0020921998726625077,0.9960988296488947,0.0017366664,0.0017366664,0.0035471916,0.996103896103896
0,heart,results_final/heart/age_64_5_gradient_0.1_50_5.0/,age,64,5,0.1,50,False,5.0,0.0009649425569969812,0.0009649425569969812,0.0024725360947374323,0.9505851755526658,0.0014426736,0.0014426736,0.0026555657,0.9909090909090909
0,heart,results_final/heart/age_64_5_gradient_0.1_50_10.0/,age,64,5,0.1,50,False,10.0,0.0008407911232711447,0.0008407911232711447,0.0024390293636055473,0.9531859557867358,0.0018254718,0.0018254718,0.0032734275,0.9909090909090909
0,heart,results_final/heart/age_128_5_gradient_0.1_50_5.0/,age,128,5,0.1,50,False,5.0,0.0014915308893475826,0.0014915308893475826,0.0046460976939946795,0.37191157347204157,0.004544874,0.004544874,0.01050508,0.9272727272727272
0,heart,results_final/heart/age_128_5_gradient_0.1_50_10.0/,age,128,5,0.1,50,False,10.0,0.0013206223579448808,0.0013206223579448808,0.0027333207475563966,0.7659297789336801,0.0026001078,0.0026001078,0.008911252,0.996103896103896
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_0.0/,atemp,32,0,0.1,50,False,0.0,0.11282038007165303,0.11282038007165303,0.2470729719321671,-0.19869774303584878,0.17311472,0.17311472,0.34640622,-0.9415584415584415
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_0.001/,atemp,32,0,0.1,50,False,0.001,0.11303283660811242,0.11303283660811242,0.24712597763248495,-0.18778427550357374,0.17330684,0.17330684,0.3462661,-0.9415584415584415
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_0.01/,atemp,32,0,0.1,50,False,0.01,0.1163489825408751,0.1163489825408751,0.2485678004789187,-0.18778427550357374,0.17723571,0.17723571,0.34608358,-0.9415584415584415
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_0.1/,atemp,32,0,0.1,50,False,0.1,0.12690056273225164,0.12690056273225164,0.2591106864449394,-0.5984405458089669,0.18306027,0.18306027,0.34194303,-0.9246753246753248
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_1.0/,atemp,32,0,0.1,50,False,1.0,0.12587077453422119,0.12587077453422119,0.25327913783642686,-0.10201429499675115,0.1672807,0.1672807,0.31657135,-0.7376623376623377
0,bike,results_final/bike/atemp_32_0_gradient_0.1_50_10.0/,atemp,32,0,0.1,50,False,10.0,0.11788297660586042,0.11788297660586042,0.2369735250529354,0.25536062378167645,0.14320815,0.14320815,0.24128954,0.025974025974025972
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_0.0/,atemp,64,0,0.1,50,False,0.0,0.10787159803823358,0.10787159803823358,0.2245068372309752,-0.25016244314489927,0.18297817,0.18297817,0.30587828,-0.9779220779220777
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_0.001/,atemp,64,0,0.1,50,False,0.001,0.10808621006925977,0.10808621006925977,0.22529296587583592,-0.13060428849902533,0.1844671,0.1844671,0.30586714,-0.9779220779220777
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_0.01/,atemp,64,0,0.1,50,False,0.01,0.1100747940228965,0.1100747940228965,0.2289122507798561,-0.12930474333983105,0.18761314,0.18761314,0.30692333,-0.9779220779220777
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_0.1/,atemp,64,0,0.1,50,False,0.1,0.12183566610419841,0.12183566610419841,0.2478999500806176,-0.552956465237167,0.1915914,0.1915914,0.31149542,-0.9493506493506494
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_1.0/,atemp,64,0,0.1,50,False,1.0,0.1296342272446278,0.1296342272446278,0.2457298436914438,-0.12930474333983105,0.17191952,0.17191952,0.29453474,-0.8103896103896104
0,bike,results_final/bike/atemp_64_0_gradient_0.1_50_10.0/,atemp,64,0,0.1,50,False,10.0,0.1335681124057349,0.1335681124057349,0.23316553881333185,0.04483430799220273,0.14679691,0.14679691,0.25849378,-0.37922077922077924
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_0.0/,atemp,128,0,0.1,50,False,0.0,0.1055429198887764,0.1055429198887764,0.17325498294573152,0.33853151397011044,0.1515572,0.1515572,0.23931962,-0.9506493506493506
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_0.001/,atemp,128,0,0.1,50,False,0.001,0.10527282742713628,0.10527282742713628,0.17034085881356464,0.33853151397011044,0.1520914,0.1520914,0.23930353,-0.9506493506493506
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_0.01/,atemp,128,0,0.1,50,False,0.01,0.10783102961182582,0.10783102961182582,0.17866928348387906,0.3229369720597791,0.15294228,0.15294228,0.24179971,-0.9506493506493506
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_0.1/,atemp,128,0,0.1,50,False,0.1,0.10620975607504952,0.10620975607504952,0.19519523939019684,-0.09161793372319688,0.14926957,0.14926957,0.24353877,-0.9038961038961039
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_1.0/,atemp,128,0,0.1,50,False,1.0,0.12381409376293208,0.12381409376293208,0.21107387864278945,0.06042884990253412,0.14140974,0.14140974,0.23781383,-0.7233766233766233
0,bike,results_final/bike/atemp_128_0_gradient_0.1_50_10.0/,atemp,128,0,0.1,50,False,10.0,0.10965876255359375,0.10965876255359375,0.19566420801856652,0.08901884340480831,0.12949893,0.12949893,0.23795527,-0.5467532467532468
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_0.0/,atemp,32,1,0.1,50,False,0.0,0.1500238444251766,0.1500238444251766,0.30735113569201267,-0.6384916824265867,0.20667116,0.20667116,0.36167204,-1.0
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_0.001/,atemp,32,1,0.1,50,False,0.001,0.1500065218593876,0.1500065218593876,0.3073572939078101,-0.4278284389375703,0.20666565,0.20666565,0.36167747,-1.0
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_0.01/,atemp,32,1,0.1,50,False,0.01,0.15005932198638783,0.15005932198638783,0.3074096462160078,-0.2202729044834308,0.2066041,0.2066041,0.36164033,-1.0
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_0.1/,atemp,32,1,0.1,50,False,0.1,0.15570441959125117,0.15570441959125117,0.3151479828675044,-0.7842755035737491,0.21251829,0.21251829,0.3562933,-0.9571428571428571
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_1.0/,atemp,32,1,0.1,50,False,1.0,0.14880612576079738,0.14880612576079738,0.30411260218274067,0.11760883690708251,0.20102488,0.20102488,0.34318727,0.6714285714285714
0,bike,results_final/bike/atemp_32_1_gradient_0.1_50_10.0/,atemp,32,1,0.1,50,False,10.0,0.1374131854015021,0.1374131854015021,0.28989648492251435,0.8375568551007148,0.18345006,0.18345006,0.29674047,1.0
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_0.0/,atemp,64,1,0.1,50,False,0.0,0.10591912693169939,0.10591912693169939,0.20464084216849293,-0.18855660682658876,0.163011,0.163011,0.30239862,-0.9181818181818181
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_0.001/,atemp,64,1,0.1,50,False,0.001,0.10437748027608602,0.10437748027608602,0.20544795559114398,0.08771929824561403,0.16528071,0.16528071,0.3020744,-0.9181818181818181
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_0.01/,atemp,64,1,0.1,50,False,0.01,0.1039467708672807,0.1039467708672807,0.20932479357402387,-0.30214424951267055,0.17322372,0.17322372,0.30200377,-0.9181818181818181
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_0.1/,atemp,64,1,0.1,50,False,0.1,0.11074911295022428,0.11074911295022428,0.2296921742022186,-0.5061728395061729,0.17515938,0.17515938,0.2939965,-0.8064935064935065
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_1.0/,atemp,64,1,0.1,50,False,1.0,0.1204634174405663,0.1204634174405663,0.22791307221542825,0.16179337231968813,0.15785953,0.15785953,0.2787189,-0.5623376623376624
0,bike,results_final/bike/atemp_64_1_gradient_0.1_50_10.0/,atemp,64,1,0.1,50,False,10.0,0.12447300073504279,0.12447300073504279,0.21608846203157112,0.39831059129304747,0.13759942,0.13759942,0.22856513,0.0974025974025974
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_0.0/,atemp,128,1,0.1,50,False,0.0,0.10092972650727774,0.10092972650727774,0.19941646304018876,0.17165153173179112,0.12010706,0.12010706,0.24604294,-0.7909090909090909
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_0.001/,atemp,128,1,0.1,50,False,0.001,0.10045678578809557,0.10045678578809557,0.19636945971167424,0.17089018843404807,0.1255515,0.1255515,0.2432887,-0.7896103896103897
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_0.01/,atemp,128,1,0.1,50,False,0.01,0.10075939853011227,0.10075939853011227,0.19524501193826424,0.49707602339181284,0.12594023,0.12594023,0.24811906,-0.7896103896103897
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_0.1/,atemp,128,1,0.1,50,False,0.1,0.09909205775361803,0.09909205775361803,0.15681435833553076,0.011046133853151398,0.13008057,0.13008057,0.2502078,-0.8558441558441559
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_1.0/,atemp,128,1,0.1,50,False,1.0,0.08458304594977861,0.08458304594977861,0.16974684184371383,0.15919428200129954,0.122281484,0.122281484,0.24196273,-0.5012987012987012
0,bike,results_final/bike/atemp_128_1_gradient_0.1_50_10.0/,atemp,128,1,0.1,50,False,10.0,0.07179572630212314,0.07179572630212314,0.15542938305225115,0.4918778427550357,0.11351945,0.11351945,0.22321469,-0.05584415584415584
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_0.0/,atemp,32,2,0.1,50,False,0.0,0.13853190785859906,0.13853190785859906,0.26603437422819975,-0.6213844982035942,0.20430158,0.20430158,0.31981772,-0.9987012987012988
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_0.001/,atemp,32,2,0.1,50,False,0.001,0.14101186355131454,0.14101186355131454,0.2676780250806979,-0.6192332683560754,0.20556134,0.20556134,0.32589993,-0.9987012987012988
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_0.01/,atemp,32,2,0.1,50,False,0.01,0.14550926910991124,0.14550926910991124,0.2706682163652548,-0.6543209876543209,0.2087623,0.2087623,0.3360369,-0.9987012987012988
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_0.1/,atemp,32,2,0.1,50,False,0.1,0.16463911079235133,0.16463911079235133,0.2927782120991789,-0.7153996101364521,0.21808347,0.21808347,0.37968734,-0.9753246753246754
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_1.0/,atemp,32,2,0.1,50,False,1.0,0.1496585154919106,0.1496585154919106,0.27302078314810335,-0.4736842105263158,0.19251966,0.19251966,0.2994439,-0.8402597402597403
0,bike,results_final/bike/atemp_32_2_gradient_0.1_50_10.0/,atemp,32,2,0.1,50,False,10.0,0.13881196667184997,0.13881196667184997,0.25674214125054806,0.012345679012345678,0.16371395,0.16371395,0.24283199,0.5402597402597402
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_0.0/,atemp,64,2,0.1,50,False,0.0,0.12058187433192,0.12058187433192,0.25542152029841253,-0.18541732365692756,0.2101009,0.2101009,0.35757804,-0.9688311688311689
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_0.001/,atemp,64,2,0.1,50,False,0.001,0.12035522908585683,0.12035522908585683,0.25528215118296577,-0.11255702437432258,0.20996955,0.20996955,0.35759705,-0.9688311688311689
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_0.01/,atemp,64,2,0.1,50,False,0.01,0.1200067090155873,0.1200067090155873,0.25709138972820567,-0.10981156595191684,0.21083057,0.21083057,0.358451,-0.9688311688311689
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_0.1/,atemp,64,2,0.1,50,False,0.1,0.1473079286621328,0.1473079286621328,0.2791262799388231,-0.5269655620532814,0.21800093,0.21800093,0.35674775,-0.9038961038961039
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_1.0/,atemp,64,2,0.1,50,False,1.0,0.1456469501147104,0.1456469501147104,0.27269289884631426,-0.04353476283300844,0.19146152,0.19146152,0.3321421,-0.6831168831168831
0,bike,results_final/bike/atemp_64_2_gradient_0.1_50_10.0/,atemp,64,2,0.1,50,False,10.0,0.14281222181084582,0.14281222181084582,0.25702966183866044,0.33723196881091616,0.16301315,0.16301315,0.26866123,-0.01948051948051948
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_0.0/,atemp,128,2,0.1,50,False,0.0,0.10843797065692067,0.10843797065692067,0.19939037147410532,0.26879306650393686,0.15270688,0.15270688,0.25607315,-0.9194805194805193
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_0.001/,atemp,128,2,0.1,50,False,0.001,0.10833371198070761,0.10833371198070761,0.1972798043241379,0.5646523716699156,0.15596694,0.15596694,0.25470522,-0.9194805194805193
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_0.01/,atemp,128,2,0.1,50,False,0.01,0.10906967989563021,0.10906967989563021,0.1907188361670043,0.2709551656920078,0.1555877,0.1555877,0.25710538,-0.9155844155844156
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_0.1/,atemp,128,2,0.1,50,False,0.1,0.10594181574927199,0.10594181574927199,0.18757061342168332,-0.0825211176088369,0.15806277,0.15806277,0.26065376,-0.8597402597402597
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_1.0/,atemp,128,2,0.1,50,False,1.0,0.124770426596416,0.124770426596416,0.20968418595279073,0.03573749187784275,0.14750329,0.14750329,0.25438616,-0.6584415584415585
0,bike,results_final/bike/atemp_128_2_gradient_0.1_50_10.0/,atemp,128,2,0.1,50,False,10.0,0.10747299990344887,0.10747299990344887,0.1894495802213575,0.10721247563352826,0.1328944,0.1328944,0.23764199,-0.41558441558441556
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_0.0/,atemp,32,3,0.1,50,False,0.0,0.12073622038144215,0.12073622038144215,0.2677577988482763,-0.5659519168291098,0.19806585,0.19806585,0.34060553,-0.9558441558441559
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_0.001/,atemp,32,3,0.1,50,False,0.001,0.123087952792521,0.123087952792521,0.27079332968702785,-0.5347628330084471,0.20017445,0.20017445,0.34979454,-0.9558441558441559
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_0.01/,atemp,32,3,0.1,50,False,0.01,0.1283423273450714,0.1283423273450714,0.27673652479958605,-0.6023391812865497,0.20778336,0.20778336,0.35999706,-0.9558441558441559
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_0.1/,atemp,32,3,0.1,50,False,0.1,0.15388430338121317,0.15388430338121317,0.3099926022231193,-0.6023391812865497,0.22058527,0.22058527,0.37919858,-0.9467532467532468
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_1.0/,atemp,32,3,0.1,50,False,1.0,0.1336014529123664,0.1336014529123664,0.27619912315368594,-0.4502923976608187,0.191796,0.191796,0.33964062,-0.8
0,bike,results_final/bike/atemp_32_3_gradient_0.1_50_10.0/,atemp,32,3,0.1,50,False,10.0,0.12192912166653788,0.12192912166653788,0.2574464322840926,0.28005198180636776,0.16368276,0.16368276,0.25000933,-0.012987012987012986
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_0.0/,atemp,64,3,0.1,50,False,0.0,0.10520159445950718,0.10520159445950718,0.1878773072650342,0.04628447011477908,0.16660956,0.16660956,0.29081103,-0.9272727272727272
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_0.001/,atemp,64,3,0.1,50,False,0.001,0.10376480989579753,0.10376480989579753,0.19092189944038282,-0.35932423651721895,0.17270413,0.17270413,0.2946131,-0.9272727272727272
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_0.01/,atemp,64,3,0.1,50,False,0.01,0.10376737412354707,0.10376737412354707,0.19064840522133722,-0.35932423651721895,0.17413203,0.17413203,0.3084419,-0.9272727272727272
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_0.1/,atemp,64,3,0.1,50,False,0.1,0.10492309189199878,0.10492309189199878,0.20708322026746323,-0.30734243014944773,0.16122054,0.16122054,0.2960793,-0.8545454545454545
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_1.0/,atemp,64,3,0.1,50,False,1.0,0.12072998018137145,0.12072998018137145,0.21749878581253895,-0.016244314489928524,0.14717987,0.14717987,0.27779445,-0.6012987012987013
0,bike,results_final/bike/atemp_64_3_gradient_0.1_50_10.0/,atemp,64,3,0.1,50,False,10.0,0.11508999792769109,0.11508999792769109,0.2027343103752497,0.33333333333333337,0.13109109,0.13109109,0.23482305,-0.1883116883116883
0,bike,results_final/bike/atemp_128_3_gradient_0.1_50_0.0/,atemp,128,3,0.1,50,False,0.0,0.11516306510891226,0.11516306510891226,0.18118582878010017,0.22243913025065232,0.15498255,0.15498255,0.27010256,-0.8506493506493505
